id,post_id,topic_id,post_number,created_at,updated_at,deleted_at,deleted_by
18898,57579,33418,1,2025-12-09 17:55:42 UTC,2025-12-09 17:55:42 UTC,,
18925,58133,33797,1,2025-12-11 07:45:52 UTC,2025-12-11 07:45:52 UTC,,
18926,58131,33795,1,2025-12-11 10:22:31 UTC,2025-12-11 10:22:31 UTC,,
18944,58182,33834,1,2025-12-11 20:17:46 UTC,2025-12-11 20:17:46 UTC,,
18945,58177,33678,3,2025-12-11 20:20:29 UTC,2025-12-11 20:20:29 UTC,,
18946,58174,33824,2,2025-12-11 20:21:18 UTC,2025-12-11 20:21:18 UTC,,
18947,58178,33365,4,2025-12-11 20:25:01 UTC,2025-12-11 20:25:01 UTC,,
18953,58195,33825,3,2025-12-12 05:08:29 UTC,2025-12-12 05:08:29 UTC,,
18954,58189,33825,2,2025-12-12 05:08:31 UTC,2025-12-12 05:08:31 UTC,,
18955,58198,32995,2,2025-12-12 05:10:46 UTC,2025-12-12 05:10:46 UTC,,
18970,58250,33857,3,2025-12-13 06:38:56 UTC,2025-12-13 06:38:56 UTC,,
18975,58274,33883,1,2025-12-13 11:27:56 UTC,2025-12-13 11:27:56 UTC,,
18976,58105,33574,7,2025-12-13 12:03:45 UTC,2025-12-13 12:03:45 UTC,,
18977,58322,33574,10,2025-12-13 12:04:44 UTC,2025-12-13 12:04:44 UTC,,
18985,58342,33908,1,2025-12-13 18:43:59 UTC,2025-12-13 18:43:59 UTC,,
18992,58363,33920,1,2025-12-14 06:21:57 UTC,2025-12-14 06:21:57 UTC,,
18994,58371,33927,1,2025-12-14 07:10:15 UTC,2025-12-14 07:10:16 UTC,,
18997,58385,33940,1,2025-12-14 12:00:53 UTC,2025-12-14 12:00:53 UTC,,
18998,58384,33939,1,2025-12-14 12:01:05 UTC,2025-12-14 12:01:05 UTC,,
19006,58403,33953,1,2025-12-14 16:22:04 UTC,2025-12-14 16:22:04 UTC,,
19016,58418,20416,2,2025-12-15 05:52:34 UTC,2025-12-15 05:52:34 UTC,,
19017,58401,33952,1,2025-12-15 05:55:22 UTC,2025-12-15 05:55:22 UTC,,
19019,58066,33743,1,2025-12-15 07:41:10 UTC,2025-12-15 07:41:10 UTC,,
19020,58438,33574,11,2025-12-15 07:44:57 UTC,2025-12-15 07:44:57 UTC,,
19025,58437,33978,1,2025-12-15 08:31:34 UTC,2025-12-15 08:31:34 UTC,,
19034,58074,33750,1,2025-12-15 14:12:44 UTC,2025-12-15 14:12:44 UTC,,
19039,58482,34010,1,2025-12-15 19:13:53 UTC,2025-12-15 19:13:53 UTC,,
19040,58468,33991,2,2025-12-15 19:14:36 UTC,2025-12-15 19:14:36 UTC,,
19041,58483,33991,3,2025-12-15 19:14:45 UTC,2025-12-15 19:14:45 UTC,,
19055,58510,34033,1,2025-12-16 13:29:51 UTC,2025-12-16 13:29:51 UTC,,
19056,58506,34029,1,2025-12-16 13:30:02 UTC,2025-12-16 13:30:02 UTC,,
19057,58478,34006,1,2025-12-16 14:12:35 UTC,2025-12-16 14:12:35 UTC,,
19058,58525,34042,1,2025-12-16 14:20:43 UTC,2025-12-16 14:20:43 UTC,,
19061,58442,33980,1,2025-12-16 15:08:35 UTC,2025-12-16 15:08:35 UTC,,
19067,58497,34021,1,2025-12-16 18:54:51 UTC,2025-12-16 18:54:51 UTC,,
19069,58561,34074,1,2025-12-17 07:39:47 UTC,2025-12-17 07:39:47 UTC,,
19071,58556,34069,1,2025-12-17 07:41:01 UTC,2025-12-17 07:41:01 UTC,,
19074,58568,33574,13,2025-12-17 08:54:56 UTC,2025-12-17 08:54:56 UTC,,
19082,58072,33748,1,2025-12-17 16:56:47 UTC,2025-12-17 16:56:47 UTC,,
19099,58680,34161,1,2025-12-19 19:22:24 UTC,2025-12-19 19:22:25 UTC,,
19104,58732,34190,1,2025-12-20 07:06:46 UTC,2025-12-20 07:06:46 UTC,,
19105,58722,34180,1,2025-12-20 07:07:18 UTC,2025-12-20 07:07:18 UTC,,
19107,58681,34162,1,2025-12-20 11:36:05 UTC,2025-12-20 11:36:05 UTC,,
19109,58025,33709,1,2025-12-20 12:57:36 UTC,2025-12-20 12:57:36 UTC,,
19110,58749,34204,1,2025-12-20 12:58:47 UTC,2025-12-20 12:58:47 UTC,,
19120,58763,34216,1,2025-12-20 18:21:13 UTC,2025-12-20 18:21:13 UTC,,
19121,58676,34157,1,2025-12-20 18:29:42 UTC,2025-12-20 18:29:42 UTC,,
19122,58761,34157,2,2025-12-20 18:29:45 UTC,2025-12-20 18:29:45 UTC,,
19124,58764,34217,1,2025-12-20 18:32:31 UTC,2025-12-20 18:32:32 UTC,,
19134,58768,34218,1,2025-12-21 07:57:17 UTC,2025-12-21 07:57:17 UTC,,
19145,58806,34157,4,2025-12-21 17:01:24 UTC,2025-12-21 17:01:24 UTC,,
19146,58803,34249,1,2025-12-21 17:07:51 UTC,2025-12-21 17:07:51 UTC,,
19148,58787,34236,1,2025-12-21 17:29:11 UTC,2025-12-21 17:29:11 UTC,,
19149,58797,34246,1,2025-12-21 17:31:41 UTC,2025-12-21 17:31:41 UTC,,
19150,58791,34240,1,2025-12-21 17:48:07 UTC,2025-12-21 17:48:07 UTC,,
19171,58859,34296,1,2025-12-22 09:32:13 UTC,2025-12-22 09:32:13 UTC,,
19172,58853,34291,1,2025-12-22 09:32:29 UTC,2025-12-22 09:32:29 UTC,,
19173,58852,34290,1,2025-12-22 09:33:14 UTC,2025-12-22 09:33:14 UTC,,
19196,58896,34295,2,2025-12-22 19:16:56 UTC,2025-12-22 19:16:56 UTC,,
19197,58895,34325,1,2025-12-22 19:18:49 UTC,2025-12-22 19:18:49 UTC,,
19214,58949,22539,2,2025-12-23 10:51:30 UTC,2025-12-23 10:51:30 UTC,,
19230,59016,34425,1,2025-12-24 11:58:24 UTC,2025-12-24 11:58:24 UTC,,
19252,59059,34453,1,2025-12-26 06:37:50 UTC,2025-12-26 06:37:50 UTC,,
19253,59085,34453,2,2025-12-26 06:38:38 UTC,2025-12-26 06:38:38 UTC,,
19256,58498,34022,1,2025-12-26 10:28:22 UTC,2025-12-26 10:28:22 UTC,,
19263,59110,34496,1,2025-12-26 16:09:03 UTC,2025-12-26 16:09:03 UTC,,
19289,59176,34525,1,2025-12-27 13:53:58 UTC,2025-12-27 13:53:59 UTC,,
19297,59148,34505,1,2025-12-28 06:14:55 UTC,2025-12-28 06:14:55 UTC,,
19298,59212,34540,1,2025-12-28 06:15:38 UTC,2025-12-28 06:15:38 UTC,,
19299,59209,34538,1,2025-12-28 06:28:36 UTC,2025-12-28 06:28:36 UTC,,
19300,59219,34538,2,2025-12-28 06:28:45 UTC,2025-12-28 06:28:45 UTC,,
19301,59184,34531,1,2025-12-28 06:30:57 UTC,2025-12-28 06:30:57 UTC,,
19303,59210,34539,1,2025-12-28 06:31:24 UTC,2025-12-28 06:31:24 UTC,,
19307,58944,34369,1,2025-12-28 07:40:45 UTC,2025-12-28 07:40:45 UTC,,
19321,59233,34551,1,2025-12-29 06:15:48 UTC,2025-12-29 06:15:48 UTC,,
19322,59245,34560,1,2025-12-29 06:26:11 UTC,2025-12-29 06:26:11 UTC,,
19323,59269,34578,1,2025-12-29 06:32:17 UTC,2025-12-29 06:32:17 UTC,,
19324,59243,34559,1,2025-12-29 06:32:37 UTC,2025-12-29 06:32:37 UTC,,
19330,59055,34449,1,2025-12-29 08:02:10 UTC,2025-12-29 08:02:10 UTC,,
19333,59271,34502,2,2025-12-29 08:48:57 UTC,2025-12-29 08:48:57 UTC,,
19334,59274,34502,3,2025-12-29 08:49:12 UTC,2025-12-29 08:49:12 UTC,,
19340,59133,34502,1,2025-12-29 10:14:32 UTC,2025-12-29 10:14:32 UTC,,
19341,59283,34587,1,2025-12-29 10:17:44 UTC,2025-12-29 10:17:44 UTC,,
19351,59302,34597,1,2025-12-29 18:20:45 UTC,2025-12-29 18:20:45 UTC,,
19359,59005,34415,1,2025-12-29 19:55:36 UTC,2025-12-29 19:55:36 UTC,,
19365,59222,34544,1,2025-12-30 06:50:43 UTC,2025-12-30 06:50:43 UTC,,
19373,59316,34610,1,2025-12-30 09:03:27 UTC,2025-12-30 09:03:27 UTC,,
19389,59368,34645,1,2025-12-30 18:01:49 UTC,2025-12-30 18:01:49 UTC,,
19393,59384,34544,4,2025-12-31 07:53:19 UTC,2025-12-31 07:53:19 UTC,,
19394,59394,34659,1,2025-12-31 07:54:08 UTC,2025-12-31 07:54:08 UTC,,
19395,59398,34662,1,2025-12-31 07:55:18 UTC,2025-12-31 07:55:18 UTC,,
19396,59373,34648,1,2025-12-31 08:01:34 UTC,2025-12-31 08:01:34 UTC,,
19399,59419,34680,1,2025-12-31 12:39:12 UTC,2025-12-31 12:39:12 UTC,,
19400,59416,34659,3,2025-12-31 12:39:32 UTC,2025-12-31 12:39:32 UTC,,
19403,59427,34686,1,2025-12-31 22:10:39 UTC,2025-12-31 22:10:39 UTC,,
19409,59433,34691,1,2026-01-01 08:10:19 UTC,2026-01-01 08:10:19 UTC,,
19414,59453,34706,2,2026-01-01 14:17:46 UTC,2026-01-01 14:17:46 UTC,,
19419,59461,34716,1,2026-01-01 19:54:54 UTC,2026-01-01 19:54:54 UTC,,
19429,59465,34706,3,2026-01-02 07:09:31 UTC,2026-01-02 07:09:31 UTC,,
19430,59464,4581,7,2026-01-02 07:09:43 UTC,2026-01-02 07:09:43 UTC,,
19431,59470,34616,3,2026-01-02 07:10:37 UTC,2026-01-02 07:10:37 UTC,,
19433,59471,34683,2,2026-01-02 07:14:13 UTC,2026-01-02 07:14:13 UTC,,
19440,59490,34729,1,2026-01-02 12:29:32 UTC,2026-01-02 12:29:33 UTC,,
19441,59504,34706,4,2026-01-02 12:30:02 UTC,2026-01-02 12:30:02 UTC,,
19452,59528,34758,1,2026-01-02 17:45:04 UTC,2026-01-02 17:45:04 UTC,,
19453,59540,34769,1,2026-01-03 06:28:06 UTC,2026-01-03 06:28:06 UTC,,
19454,59507,34737,1,2026-01-03 06:33:45 UTC,2026-01-03 06:33:45 UTC,,
19461,59502,34733,1,2026-01-03 13:54:11 UTC,2026-01-03 13:54:11 UTC,,
19462,59573,34706,5,2026-01-03 13:54:39 UTC,2026-01-03 13:54:39 UTC,,
19463,59583,34807,1,2026-01-03 15:34:22 UTC,2026-01-03 15:34:22 UTC,,
19467,59579,34803,1,2026-01-03 17:17:14 UTC,2026-01-03 17:17:14 UTC,,
19472,59587,34811,1,2026-01-03 19:20:59 UTC,2026-01-03 19:20:59 UTC,,
19475,59559,34784,1,2026-01-03 20:08:38 UTC,2026-01-03 20:08:38 UTC,,
19476,59574,34798,1,2026-01-03 20:11:50 UTC,2026-01-03 20:11:50 UTC,,
19479,59618,34837,1,2026-01-04 06:47:30 UTC,2026-01-04 06:47:30 UTC,,
19490,59406,34670,1,2026-01-04 18:36:22 UTC,2026-01-04 18:36:22 UTC,,
19491,59499,34730,1,2026-01-04 18:37:35 UTC,2026-01-04 18:37:36 UTC,,
19492,59699,34872,1,2026-01-04 18:41:35 UTC,2026-01-04 18:41:35 UTC,,
19496,59718,34890,1,2026-01-04 20:30:56 UTC,2026-01-04 20:30:56 UTC,,
19516,59723,34895,1,2026-01-05 07:36:01 UTC,2026-01-05 07:36:01 UTC,,
19543,59811,34972,1,2026-01-05 13:41:31 UTC,2026-01-05 13:41:31 UTC,,
19544,59722,34894,1,2026-01-05 13:50:40 UTC,2026-01-05 13:50:40 UTC,,
19545,59688,34864,1,2026-01-05 13:51:29 UTC,2026-01-05 13:51:29 UTC,,
19546,59626,34844,1,2026-01-05 13:52:22 UTC,2026-01-05 13:52:23 UTC,,
19551,59909,35009,1,2026-01-06 04:20:25 UTC,2026-01-06 04:20:25 UTC,,
19552,59893,35003,1,2026-01-06 04:37:36 UTC,2026-01-06 04:37:36 UTC,,
19553,59814,34890,3,2026-01-06 04:43:44 UTC,2026-01-06 04:43:44 UTC,,
19554,59756,34890,2,2026-01-06 04:43:48 UTC,2026-01-06 04:43:48 UTC,,
19562,59924,35020,1,2026-01-06 08:47:09 UTC,2026-01-06 08:47:10 UTC,,
19570,59939,35026,2,2026-01-06 20:27:23 UTC,2026-01-06 20:27:23 UTC,,
19592,59952,35045,1,2026-01-07 09:40:29 UTC,2026-01-07 09:40:29 UTC,,
19610,59998,35080,1,2026-01-08 05:32:42 UTC,2026-01-08 05:32:42 UTC,,
19617,60009,31413,2,2026-01-08 09:51:00 UTC,2026-01-08 09:51:00 UTC,,
19629,60036,35116,1,2026-01-09 06:05:36 UTC,2026-01-09 06:05:36 UTC,,
19637,60142,35188,1,2026-01-10 02:30:32 UTC,2026-01-10 02:30:32 UTC,,
19642,60106,35168,1,2026-01-10 09:14:30 UTC,2026-01-10 09:14:30 UTC,,
19643,60059,35138,1,2026-01-10 09:14:49 UTC,2026-01-10 09:14:49 UTC,,
19651,60184,35224,1,2026-01-10 18:54:52 UTC,2026-01-10 18:54:52 UTC,,
19656,60213,35253,1,2026-01-11 06:20:43 UTC,2026-01-11 06:20:43 UTC,,
19657,60215,35255,1,2026-01-11 06:37:21 UTC,2026-01-11 06:37:21 UTC,,
19662,60178,35219,1,2026-01-11 12:56:44 UTC,2026-01-11 12:56:44 UTC,,
19663,60229,35267,1,2026-01-11 12:56:54 UTC,2026-01-11 12:56:54 UTC,,
19664,60226,35264,1,2026-01-11 12:57:19 UTC,2026-01-11 12:57:19 UTC,,
19665,60225,35263,1,2026-01-11 12:57:36 UTC,2026-01-11 12:57:36 UTC,,
19667,60231,35269,1,2026-01-11 13:37:26 UTC,2026-01-11 13:37:26 UTC,,
19702,60407,35255,3,2026-01-14 10:52:17 UTC,2026-01-14 10:52:17 UTC,,
19710,60510,35511,1,2026-01-15 11:21:01 UTC,2026-01-15 11:21:01 UTC,,
19713,60526,35521,2,2026-01-15 18:13:27 UTC,2026-01-15 18:13:27 UTC,,
19718,60547,35521,3,2026-01-16 04:53:07 UTC,2026-01-16 04:53:07 UTC,,
19722,60592,35556,1,2026-01-16 10:14:51 UTC,2026-01-16 10:14:51 UTC,,
19744,60619,35557,2,2026-01-17 06:04:44 UTC,2026-01-17 06:04:44 UTC,,
19758,60657,35610,1,2026-01-18 05:48:29 UTC,2026-01-18 05:48:29 UTC,,
19759,60660,35613,1,2026-01-18 05:50:07 UTC,2026-01-18 05:50:07 UTC,,
19760,60659,35612,1,2026-01-18 05:50:30 UTC,2026-01-18 05:50:30 UTC,,
19763,60666,35618,1,2026-01-18 08:09:46 UTC,2026-01-18 08:09:46 UTC,,
